2026.05.19 - 12.39.46

creationTime:Wed Apr 01 00:00:00 UTC 2026-Wed Apr 01 23:59:59 UTC 2026 ,messageType:FPL 
Direction	 Temps de Création	 Prio	 FamilyId	 Destinataires	 First Recipient Address	 FilTim	 Origine	 Circuit	 EMID	 IMID	 Incomplete Pathname	 IPM Identificateur	 Type	 First Reported Recipient	 Code du Motif	 Code de Diagnostic	 Texte
Output	 2026-04-01 00:30:16.695	 FF	 ANA0100	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011229	 EDDFMSRX	 ASS_LOCALE	 PNC022	 349.1775003416.0	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:16.695	 FF	 349.1775003416.0	 [DGACFPLX]	 DGACFPLX	 011229	 EDDFMSRX	 ACCRA	 NGA108	 349.1775003416.0	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:17.695	 FF	 ANA0100	 [DRRRZQZX]	 DRRRZQZX	 011229	 EDDFMSRX	 CCR_OUEST	 ZQN027	 349.1775003416.0	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:17.698	 FF	 ANA0100	 [DRRNZTZX]	 DRRNZTZX	 011229	 EDDFMSRX	 TWR	 ZTN014	 349.1775003416.0	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:18.277	 FF	 349.1775003416.0	 [DBBBFPLX  DIAPZPZX  DIIIZQZX  DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX  DXXXZUZX]	 DBBBFPLX	 011229	 EDDFMSRX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003017Z-0000:previd=349.1775003416.0	 349.1775003416.0	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:30:41.777	 FF	 ANA0104	 [DRRRZQZX  DRZZZQZX]	 DRRRZQZX	 011230	 EKODFFLX	  	 ANA0104	 349.1775003441.6	 	  	 FPL	   	   	   	 (FPL-GSM07X-IN-FA7X/M-SDFGHIJ1J2J3J4J5M1RWXYZ/LB1D1-FEFF2230-N0487F400 DCT SOLVI UA607 DIR UB730 DJA UA605 CSO UN854SALMA/N0498F430 DCT NOLVI DCT SURJU DCT PADKO DCT MRM DCT MTL DCTETREK DCT MADOT DCT MOPEM DCT CACHI DCT AVLON DCT OKRIX/N0489F380 DCTBRY DCT CLM DCT KOPOR/N0506F260 DCT VESAN DCT RATUK L613 SOVATSOVAT1C-EGKB0636 EGKK-PBN/A1B1C1D1L1O1S2 NAV/RNP2 COM/CPDLC DAT/1FANSP2PDC SUR/282BDOF/260401 REG/9HBELL EET/FTTT0035 DRRR0222 DAAA0235 LFFF0440EGTT0616 SEL/DHKR CODE/4D2481 RVR/550 OPR/GSM OPS 0035679647086ORGN/EKODFFLX PER/C RMK/SATPH 0013212051952 CENTRAL AFRICAN REPUBLICANACCSLDAPR19241809240 CHAD 0257ADACDGDTASRTA26 NIGER NEV262077NALGERIA NR2479ANACBS2026 UK FOP2026099037 BQH2613102)
Output	 2026-04-01 00:30:41.786	 FF	 ANA0104	 [DRRRZQZX]	 DRRRZQZX	 011230	 EKODFFLX	 CCR_OUEST	 ZQN028	 349.1775003441.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:41.787	 FF	 ANA0104	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011230	 EKODFFLX	 ASS_LOCALE	 PNC024	 349.1775003441.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:41.79	 FF	 ANA0104	 [DRRNZTZX]	 DRRNZTZX	 011230	 EKODFFLX	 TWR	 ZTN015	 349.1775003441.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:30:41.826	 FF	 349.1775003441.6	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 011230	 EKODFFLX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003041Z-0003:previd=349.1775003441.6	 349.1775003441.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:01.951	 FF	 349.1775003416.0	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011229	 EDDFMSRX	 TOPSKY-ATC	 SLT0101	 349.1775003416.0	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:01.956	 FF	 349.1775003441.6	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011230	 EKODFFLX	 TOPSKY-ATC	 SLT0104	 349.1775003441.6	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:12.091	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E5A328D24E6	 [HEAXZTZX  HECAZPZX  HECAZTZX  HECCZQZX]	 HEAXZTZX	 011231	 DIAPZPZX	 ALGER	 NAA0157	 384.1775003472.49	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:12.092	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E5A328D24E6	 [HLLLZQZX]	 HLLLZQZX	 011231	 DIAPZPZX	 TRIPOLI	 NLA021	 384.1775003472.49	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:12.1	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E5A328D24E6	 [DRRRFDPI  DRRRFDPB  DRRNYDYX]	 DRRRFDPI	 011231	 DIAPZPZX	 TOPSKY-ATC	 SLT0105	 384.1775003472.56	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:12.101	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E5A328D24E6	 [DRRNYDYX]	 DRRNYDYX	 011231	 DIAPZPZX	 ASS_LOCALE	 PNC025	 384.1775003472.56	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:14.197	 FF	 /PRMD=DI/ADMD=ICAO/C=XX/;MTA-DIII-1-MTCU:00E30E5A328D24E6	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011231	 DIAPZPZX	 ALGER	 NAA0158	 384.1775003472.56	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:31:34.19	 FF	 HNA089	 [FTTTZQZX]	 FTTTZQZX	 011231	 OTDFIFPS	  	 HNA089	 349.1775003494.7	 	  	 FPL	   	   	   	 (FPL-QTR74C-IS-B789/H-SADE1E3GHIJ1J3J4J5LM1OP2RUVWXYZ/LB1D1G1-OTHH0430-N0443F260 DATRI L564 BAT/N0443F270 L564 MIGMA/N0477F280 M550 MEVDO Y511 ITRUX/N0495F320 Y511 PMA/N0490F380 V22 YEN L300 LXR M999 KHG/N0491F380 M999 DITAR/N0492F380 R778 TONBA/N0491F380 UR778 ILDOR UQ592 DEMOX UR778 BUNLU DCT RIPOL UG616 KORUT/N0489F380 DCT APRUN/N0485F360 UV377 LAG DCT-DNMM0814 DGAA-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANS2PDC SUR/RSP180 260B A2DOF/260401 REG/A7BHBEET/OEJD0016 HECC0232 HLLL0410 FTTT0514 DRRR0647 DNKK0655 SEL/ALJKCODE/06A2E5 OPR/QTR ORGN/EDDFQTRX PER/D RALT/HEAX FTTJRMK/TCAS II PAX FLIGHT)
Output	 2026-04-01 00:31:34.211	 FF	 349.1775003494.7	 [FTTTZQZX]	 FTTTZQZX	 011231	 OTDFIFPS	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003134Z-0006:previd=349.1775003494.7	 349.1775003494.7	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:31:36.477	 FF	 ANA0105	 [DNKKZQZX  DNLLYFYX  DNLLYTYX  DNLLZQZX  DNMMZTZX  DRZZZQZX]	 DNKKZQZX	 011231	 OTDFIFPS	  	 ANA0105	 349.1775003496.8	 	  	 FPL	   	   	   	 (FPL-QTR74C-IS-B789/H-SADE1E3GHIJ1J3J4J5LM1OP2RUVWXYZ/LB1D1G1-OTHH0430-N0443F260 DATRI L564 BAT/N0443F270 L564 MIGMA/N0477F280 M550 MEVDO Y511 ITRUX/N0495F320 Y511 PMA/N0490F380 V22 YEN L300 LXR M999 KHG/N0491F380 M999 DITAR/N0492F380 R778 TONBA/N0491F380 UR778 ILDOR UQ592 DEMOX UR778 BUNLU DCT RIPOL UG616 KORUT/N0489F380 DCT APRUN/N0485F360 UV377 LAG DCT-DNMM0814 DGAA-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANS2PDC SUR/RSP180 260B A2DOF/260401 REG/A7BHBEET/OEJD0016 HECC0232 HLLL0410 FTTT0514 DRRR0647 DNKK0655 SEL/ALJKCODE/06A2E5 OPR/QTR ORGN/EDDFQTRX PER/D RALT/HEAX FTTJRMK/TCAS II PAX FLIGHT)
Output	 2026-04-01 00:31:36.482	 FF	 349.1775003496.8	 [DNKKZQZX]	 DNKKZQZX	 011231	 OTDFIFPS	 KANO	 NKA129	 349.1775003496.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:36.483	 FF	 ANA0105	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011231	 OTDFIFPS	 ASS_LOCALE	 PNC026	 349.1775003496.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:36.483	 FF	 349.1775003496.8	 [DNLLYFYX  DNLLYTYX  DNLLZQZX  DNMMZTZX]	 DNLLYFYX	 011231	 OTDFIFPS	 LAGOS	 ALR225	 349.1775003496.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:36.485	 FF	 ANA0105	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011231	 OTDFIFPS	 TOPSKY-ATC	 SLT0107	 349.1775003496.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:36.485	 FF	 ANA0105	 [DRRRZQZX]	 DRRRZQZX	 011231	 OTDFIFPS	 CCR_OUEST	 ZQN029	 349.1775003496.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:36.486	 FF	 ANA0105	 [DRRNZTZX]	 DRRNZTZX	 011231	 OTDFIFPS	 TWR	 ZTN016	 349.1775003496.8	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:36.5	 FF	 349.1775003496.8	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 011231	 OTDFIFPS	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003136Z-0007:previd=349.1775003496.8	 349.1775003496.8	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:31:59.614	 FF	 ANA0106	 [DNKKZQZX  DRZZZQZX]	 DNKKZQZX	 011230	 EHAMKLMF	  	 ANA0106	 349.1775003519.9	 	  	 FPL	   	   	   	 (FPL-KLM596-IS-B77W/H-SDE2E3FGHIJ3J5P2RWXYZ/LB1D1-FACT0540-N0510F290 DCT CTV DCT KODES UN186 XAVMU/N0506F310 UN186 ATUPI/N0505F320 UM436 ANVAG UN187 VNA/N0500F340 UR526 LIKAD UY339 MESIN UG861 DLA UR854 KOKAM UA604 OBUDU/N0501F340 UA604 KAN/N0495F360 UA604 MIMBA/N0495F360 UA604 AS UR978 ERKEL/N0498F360 UR978 BOD UM998 KAMER/N0502F380 DCT SUXER DCT OLNUL DCT SOSUR DCT SOFFY DCT MRM DCT MTL DCT ETREK DCT MADOT DCT MOPEM DCT CACHI DCT AVLON DCT OKRIX DCT BRY DCT CLM DCT NURMO DCT SULEX DCT VEKIN DCT ADUTO N873 FERDI Y18 DENUT-EHAM1103 EHRD-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/CPDLCX SUR/260B RSP180 CANMANDATE DOF/260401 REG/PHBVI EET/FAJA0030 FYWF0052 FNAN0207 FCCC0340 DNKK0503 DRRR0554 DAAA0649 LFFF0902 EBUR1037 EHAA1044 SEL/FLBQ CODE/484CBC OPR/KLM PER/D RALT/FACT FNLU DNKN DAAG RVR/075 RMK/TCAS)
Output	 2026-04-01 00:31:59.625	 FF	 349.1775003519.9	 [DNKKZQZX]	 DNKKZQZX	 011230	 EHAMKLMF	 KANO	 NKA130	 349.1775003519.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:59.626	 FF	 ANA0106	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011230	 EHAMKLMF	 ASS_LOCALE	 PNC027	 349.1775003519.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:59.628	 FF	 ANA0106	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011230	 EHAMKLMF	 TOPSKY-ATC	 SLT0108	 349.1775003519.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:59.631	 FF	 ANA0106	 [DRRRZQZX]	 DRRRZQZX	 011230	 EHAMKLMF	 CCR_OUEST	 ZQN030	 349.1775003519.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:59.632	 FF	 ANA0106	 [DRRNZTZX]	 DRRNZTZX	 011230	 EHAMKLMF	 TWR	 ZTN017	 349.1775003519.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:31:59.665	 FF	 349.1775003519.9	 [DBBBZRZX  DFFDZPCX  DFFDZPZX  DFFDZQZX  DFFDZTZX  DFFFZOUA  DFFFZQZX  DXXXZQZX  GOOVXKXX]	 DBBBZRZX	 011230	 EHAMKLMF	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003159Z-0010:previd=349.1775003519.9	 349.1775003519.9	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:32:26.83	 FF	 ANA0107	 [DBBBFPLX  DBBBZPZX  DBBBZRZX  DGACFPLX  DXXXYDYX  DXXXYQYX  DXXXZTZX  DXXXZUZX]	 DBBBFPLX	 011232	 EDDFETHX	  	 ANA0107	 349.1775003546.10	 	  	 FPL	   	   	   	 (FPL-SKK031-IS-B738/M-SDE1FGHILORVWXY/HB1-DBBB1040-N0325F120 DCT TYE L433 LM DCT-DXXX0014 DGAA-PBN/A1B1C1D1L1O1S1S2 SUR/EGPW S WXRD DOF/260401 REG/ETBAG SEL/DKGP OPR/ASKY AIRLINES PER/D RMK/TCAS)
Output	 2026-04-01 00:32:26.836	 FF	 349.1775003546.10	 [DGACFPLX]	 DGACFPLX	 011232	 EDDFETHX	 ACCRA	 NGA111	 349.1775003546.10	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:32:26.851	 FF	 349.1775003546.10	 [DBBBFPLX  DBBBZPZX  DBBBZRZX  DXXXYDYX  DXXXYQYX  DXXXZTZX  DXXXZUZX]	 DBBBFPLX	 011232	 EDDFETHX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003226Z-0011:previd=349.1775003546.10	 349.1775003546.10	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:33:00.986	 FF	 ANA0108	 [DGACFPLX  DGACZQZX  DIAPZTZX  DIIIZQZX  DNKKZQZX]	 DGACFPLX	 011232	 EKODFFLX	  	 ANA0108	 349.1775003580.11	 	  	 FPL	   	   	   	 (FPL-CTM1042-IM-A332/H-SDE3FGHIJ1J3J5M1P2RTUWXYZ/LB2D1G1-LFMI0800-N0474F370 SOSUR UM989 OLNUL DCT NIVDA DCT PELOS DCT IPROM DCT SENTIDCT DOBIX DCT ABRAM N163 NISMA/N0471F390 N163 GRT A403 SEB G655 GARINUG655 ILDOR/N0455F410 UM214 PODGA UG622 USPOK UG619 MIU UG626 JOSUJ332 GURAP UH340 LAG UL433 ACC UM244 ONESI ONESI1N-DIAP0757 DXXX DGAA-STS/STATE PBN/A1B1C1D1O1S1 COM/RCP240 SUR/RSP180 DOF/260401REG/FUJCO EET/LFFF0009 LIRR0033 LMMM0117 HLLL0133 FTTT0317 DNKK0506DGAC0656 GOOO0741 SEL/FMJP CODE/3B7566 RVR/300 OPR/FAF ORGN/EKODFFLXPER/C RALT/LMML FKYS RMK/DIC ITALY EATC FR 2026 DG LIBYA OVG26 0401004 CHAD 16 TCD MAE 2026 NIGERIA FRENCH2025 MIL BLK 21 A BENIN 032BEN CABMIL MF DG 0326 TOGO PENDING GHANA GH NS BLK 26 004 CTE DIVOIREAP 26 0002 PR CAB CEMP SMAT GABON GA APE SA 2026 00460 CAMEROON256197 MP EMP PR)
Output	 2026-04-01 00:33:00.994	 FF	 349.1775003580.11	 [DGACFPLX  DGACZQZX]	 DGACFPLX	 011232	 EKODFFLX	 ACCRA	 NGA112	 349.1775003580.11	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:33:00.995	 FF	 349.1775003580.11	 [DNKKZQZX]	 DNKKZQZX	 011232	 EKODFFLX	 KANO	 NKA131	 349.1775003580.11	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:33:01.016	 FF	 349.1775003580.11	 [DIAPZTZX  DIIIZQZX]	 DIAPZTZX	 011232	 EKODFFLX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003300Z-0013:previd=349.1775003580.11	 349.1775003580.11	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:34:49.618	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401003335Z-1524	 [CYSJAENX]	 CYSJAENX	 011234	 FTTTFDPA	 ALGER	 NAA0159	 384.1775003689.83	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:34:51.121	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401003335Z-1524	 [KIADMHYA]	 KIADMHYA	 011234	 FTTTFDPA	 ALGER	 NAA0160	 384.1775003691.86	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:34:52.573	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401003335Z-1525	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011234	 FTTTFDPA	 ALGER	 NAA0161	 384.1775003691.89	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:34:54.061	 FF	 /PRMD=FT/ADMD=ICAO/C=XX/;MTCU-FTTT-1-20260401003335Z-1526	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011234	 FTTTFDPA	 ALGER	 NAA0162	 384.1775003692.93	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:36:07.498	 FF	 384.1775003692.93	 [KIADMHYA  CYSJAENX]	 KIADMHYA	 011234	 FTTTFDPA	 ALGER	 NAA0165	 316.1775003767.1	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:36:47.337	 FF	 KNA005	 [DIAPZTZX  GOOOZQZX]	 DIAPZTZX	 011223	 DNAAZPZX	  	 KNA005	 349.1775003807.20	 	  	 FPL	   	   	   	 (FPL-VRE807-IS-A319/M-SDEFGIRWY/S-DNAA1005-N0444F380 IKSEIQ IKSEM DCT VONUK UH340 LAG UL433 ACC UB600 ONESI DCT POLTO TAVAL TAVAIG-DIAP0151 DGAA-PBN/B1C1D1O1S1 DOF/260401 REG/TU-TRF EET/DGAC0045 GOOO0134 SEL/JRAD OPR/AIR COTE DIVOIRE RMK/TCAS EQUPPED)
Output	 2026-04-01 00:36:47.353	 FF	 349.1775003807.20	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DNAAZPZX	 ALGER	 NAA0170	 349.1775003807.20	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:36:47.438	 FF	 349.1775003807.20	 [DIAPZTZX  GOOOZQZX]	 DIAPZTZX	 011223	 DNAAZPZX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003647Z-0018:previd=349.1775003807.20	 349.1775003807.20	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:36:48.925	 FF	 KNA006	 [DGAAZTZX  DGACZQZX]	 DGAAZTZX	 011223	 DNAAZPZX	  	 KNA006	 349.1775003808.21	 	  	 FPL	   	   	   	 (FPL-VRE807-IS-A319/M-SDEFGIRWY/S-DNAA1005-N0444F380 IKSEIQ IKSEM DCT VONUK UH340 LAG UL433 ACC UB600 ONESI DCT POLTO TAVAL TAVAIG-DIAP0151 DGAA-PBN/B1C1D1O1S1 DOF/260401 REG/TU-TRF EET/DGAC0045 GOOO0134 SEL/JRAD OPR/AIR COTE DIVOIRE RMK/TCAS EQUPPED)
Output	 2026-04-01 00:36:48.934	 FF	 KNA006	 [DGAAZTZX  DGACZQZX]	 DGAAZTZX	 011223	 DNAAZPZX	 ACCRA	 NGA115	 349.1775003808.21	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:36:48.935	 FF	 KNA006	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011223	 DNAAZPZX	 ALGER	 NAA0171	 349.1775003808.21	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:39:24.555	 FF	 ANA0124	 [DBBBFPLX  DGACFPLX  DIIIZQZX  DNKKZQZX  DRZZZQZX  DXXXZUZX]	 DBBBFPLX	 011237	 EDDFUAEK	  	 ANA0124	 349.1775003964.36	 	  	 FPL	   	   	   	 (FPL-UAE262-IS-A388/J-SADE3GHIJ1J2J3J4J5M1P2RWXYZ/LB1D1-SBGR0435-N0493F330 EKOPO1A UREMI UZ42 CXI UL340 ADA UM400 PABUT/M083F330 UM400 EDVEL/M083F330 DCT 21S035W 2000S03230W 19S030W 1730S02730W 16S025W/M084F350 1400S02230W 12S020W 1000S01730W 08S015W 0622S01200W 04S010W DCT VORUT/N0489F370 DCT AD UG855 SN DCT LIPUS DCT IPORI DCT TATAT DCT BOVDA/N0484F370 UQ592 NANOS/N0483F370 UQ592 ILDOR DCT TONBA/N0475F370 R778 DITAR/N0472F370 M999 KHG/N0469F370 M999 LXR L604 WEJ M872 BDB Y214 TUKVU/N0476F390 Y214 RAPMA/N0482F410 DCT KUVSO DCT KATIT DCT PEKEM M628 RIGIL G783 UKRAG/N0465F350 G783 ELUDA/N0376F230 G783 ASPED Q308 KIPOK Q568 IMPED-OMDB1401 OMAL-PBN/A1B1C1D1L1O1S2T1 NAV/RNP2 DAT/1FANSE2PDC SUR/RSP180 260B CANMANDATE DOF/260401 REG/A6EVP EET/SBCW0004 SBAO0058 EDVEL0111 21S035W0122 2000S03230W0139 19S030W0157 1730S02730W0217 16S025W0237 1400S02230W0258 12S020W0321 1000S01730W0343 08S015W0406 GOOO0431 04S010W0454 GLRB0529 DIII0530 VORUT0604 DGAC0624 DRRR0715 DNKK0729 DRRR0746 FTTT0827 HLLL0930 HECC1017 OEJD1122 OMAE1315 SEL/PQFK CODE/89655C PER/C RMK/NRP HAR TCAS ADSB KULDRO)
Output	 2026-04-01 00:39:24.563	 FF	 ANA0124	 [DRRNYDYX  DRRNZPZX]	 DRRNYDYX	 011237	 EDDFUAEK	 ASS_LOCALE	 PNC031	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:39:24.565	 FF	 ANA0124	 [DRRNYDYX  DRRNZPZX  DRRRFDPB  DRRRFDPI]	 DRRNYDYX	 011237	 EDDFUAEK	 TOPSKY-ATC	 SLT0120	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:39:24.566	 FF	 ANA0124	 [DRRRZQZX]	 DRRRZQZX	 011237	 EDDFUAEK	 CCR_OUEST	 ZQN034	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:39:24.567	 FF	 ANA0124	 [DRRNZTZX]	 DRRNZTZX	 011237	 EDDFUAEK	 TWR	 ZTN019	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:39:24.567	 FF	 349.1775003964.36	 [DGACFPLX]	 DGACFPLX	 011237	 EDDFUAEK	 ACCRA	 NGA125	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:39:24.567	 FF	 349.1775003964.36	 [DNKKZQZX]	 DNKKZQZX	 011237	 EDDFUAEK	 KANO	 NKA146	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:39:26.259	 FF	 349.1775003964.36	 [DBBBFPLX  DFFDZPCX  DFFDZTZX  DXXXZQZX  DXXXZUZX  DIIIZQZX  DBBBZRZX  DFFDZPZX  DFFDZQZX  DFFFZOUA  DFFFZQZX  GOOVXKXX]	 DBBBFPLX	 011237	 EDDFUAEK	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401003925Z-0029:previd=349.1775003964.36	 349.1775003964.36	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:41:50.062	 FF	 /PRMD=SB/ADMD=ICAO/C=XX/;node03.amh.1883113-260401.004147	 [HLLLZQZX]	 HLLLZQZX	 011240	 SBRJZPZX	 TRIPOLI	 NLA023	 384.1775004110.9	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:42:03.88	 FF	 /PRMD=SB/ADMD=ICAO/C=XX/;node03.amh.1883121-260401.004148	 [DNKKZQZX]	 DNKKZQZX	 011240	 SBRJZPZX	 KANO	 NKA149	 384.1775004123.12	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:42:46.232	 FF	 /PRMD=ANGOLA/ADMD=ICAO/C=XX/;LUANDA-MTA-MTCU:00E30E5A5BDFBCE0	 [DNKKZQZX]	 DNKKZQZX	 011242	 FNBJZPZX	 KANO	 NKA150	 384.1775004166.21	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:42:46.233	 FF	 /PRMD=ANGOLA/ADMD=ICAO/C=XX/;LUANDA-MTA-MTCU:00E30E5A5BDFBCE0	 [DNMMZPZX  DNMMZQZX  DNMMZTZX]	 DNMMZPZX	 011242	 FNBJZPZX	 LAGOS	 ALR245	 384.1775004166.21	 	  	 FPL	   	   	   	   
Input	 2026-04-01 00:45:34.858	 FF	 KNA008	 [FKKDZTZX]	 FKKDZTZX	 011242	 DNAAZPZX	  	 KNA008	 349.1775004334.13	 	  	 FPL	   	   	   	 (FPL-AJK138-IN-B738/M-DFGHILOUVWXZ/-DNAA0120-N0451F300 ABC DCT MILBU UV456 BORMO DCT BINIM DCT POT DCT-DNPO0041 FKKD-NAV/SDFGHIWYR/S DOF/260401 REG/5NTON OPR/ALLIED AIR)
Output	 2026-04-01 00:45:34.869	 FF	 349.1775004334.13	 [CYSJAENX  KIADMHYA]	 CYSJAENX	 011242	 DNAAZPZX	 ALGER	 NAA0186	 349.1775004334.13	 	  	 FPL	   	   	   	   
Output	 2026-04-01 00:45:34.888	 FF	 349.1775004334.13	 [FKKDZTZX]	 FKKDZTZX	 011242	 DNAAZPZX	 AMH	 /PRMD=DR/ADMD=ICAO/C=XX/;MTCU-DRRR-1-20260401004534Z-0014:previd=349.1775004334.13	 349.1775004334.13	 	  	 FPL	   	   	   	   
